playerID,nameFirst,nameLast,birthYear,birthMonth,fullName
andreki01,Kim,Andrew,1953,11,Kim Andrew
andremi01,Mike,Andrews,1943,7,Mike Andrews
andrena01,Nate,Andrews,1913,9,Nate Andrews
andrepo01,Pop,Andrews,,,Pop Andrews
andrero01,Rob,Andrews,1952,12,Rob Andrews
andresh01,Shane,Andrews,1971,8,Shane Andrews
andrest01,Stan,Andrews,1917,4,Stan Andrews
andrewa01,Wally,Andrews,1859,9,Wally Andrews
andrima01,Matt,Andriese,1989,8,Matt Andriese
andrubi01,Bill,Andrus,1907,7,Bill Andrus
andruel01,Elvis,Andrus,1988,8,Elvis Andrus
andrufr01,Fred,Andrus,1850,8,Fred Andrus
andruwi01,Wyman,Andrus,1858,10,Wyman Andrus
andujjo01,Joaquin,Andujar,1952,12,Joaquin Andujar
andujlu01,Luis,Andujar,1972,11,Luis Andujar
andujmi01,Miguel,Andujar,1995,3,Miguel Andujar
angelno01,Norm,Angelini,1947,9,Norm Angelini
anglema01,Matt,Angle,1985,9,Matt Angle
angleto01,Tom,Angley,1904,10,Tom Angley
ankenpa01,Pat,Ankenman,1912,12,Pat Ankenman
ankieri01,Rick,Ankiel,1979,7,Rick Ankiel
annade01,Dean,Anna,1986,11,Dean Anna
annisbi01,Bill,Annis,1857,5,Bill Annis
ansonca01,Cap,Anson,1852,4,Cap Anson
anthoer01,Eric,Anthony,1967,11,Eric Anthony
anthoro01,Roman,Anthony,2004,5,Roman Anthony
antoldu01,Dustin,Antolin,1989,8,Dustin Antolin
antoljo01,Joe,Antolick,1916,4,Joe Antolick
antonbi01,Bill,Antonello,1927,5,Bill Antonello
antonjo01,John,Antonelli,1915,7,John Antonelli
antonjo02,Johnny,Antonelli,1930,4,Johnny Antonelli
antonma01,Matt,Antonelli,1985,4,Matt Antonelli
antonte01,Tejay,Antone,1993,12,Tejay Antone
aokino01,Nori,Aoki,1982,1,Nori Aoki
aparilu01,Luis,Aparicio,1934,4,Luis Aparicio
apodabo01,Bob,Apodaca,1950,1,Bob Apodaca
apontlu01,Luis,Aponte,1953,6,Luis Aponte
apostsh01,Sherten,Apostel,1999,3,Sherten Apostel
appelma01,Mark,Appel,1991,7,Mark Appel
appieke01,Kevin,Appier,1967,12,Kevin Appier
appleed01,Ed,Appleton,1892,2,Ed Appleton
applefr01,Fred,Applegate,1879,5,Fred Applegate
applegi01,Gideon,Applegate,1927,12,Gideon Applegate
applepe01,Pete,Appleton,1904,5,Pete Appleton
applere01,Red,Applegate,1922,11,Red Applegate
applilu01,Luke,Appling,1907,4,Luke Appling
aquinar01,Aristides,Aquino,1994,4,Aristides Aquino
aquingr01,Greg,Aquino,1978,1,Greg Aquino
aquinja01,Jayson,Aquino,1992,11,Jayson Aquino
aquinlu01,Luis,Aquino,1964,5,Luis Aquino
aragoan01,Angel,Aragon,1890,8,Angel Aragon
aragoja01,Jack,Aragon,1915,11,Jack Aragon
arandjo01,Jonathan,Aranda,1998,5,Jonathan Aranda
arangpe01,Pedro,Arango,1902,,Pedro Arango
aranovi01,Victor,Arano,1995,2,Victor Arano
araujel01,Elvis,Araujo,1991,7,Elvis Araujo
araujpe01,Pedro,Araujo,1993,7,Pedro Araujo
arauzjo01,Jonathan,Arauz,1998,8,Jonathan Arauz
archdma01,Maurice,Archdeacon,1898,12,Maurice Archdeacon
archech01,Chris,Archer,1988,9,Chris Archer
archefr01,Fred,Archer,1910,3,Fred Archer
archeji01,Jimmy,Archer,1883,5,Jimmy Archer
archeji02,Jim,Archer,1932,5,Jim Archer
archelu01,Luke,Archer,1899,6,Luke Archer
archige01,George,Archie,1914,4,George Archie
arciafr01,Francisco,Arcia,1989,9,Francisco Arcia
arciajo01,Jose,Arcia,1943,8,Jose Arcia
arciaor01,Orlando,Arcia,1994,8,Orlando Arcia
arciaos01,Oswaldo,Arcia,1991,5,Oswaldo Arcia
ardelda01,Dan,Ardell,1941,5,Dan Ardell
ardizru01,Rugger,Ardizoia,1919,11,Rugger Ardizoia
ardnejo01,Joe,Ardner,1858,2,Joe Ardner
ardoida01,Danny,Ardoin,1974,7,Danny Ardoin
arellfr01,Frank,Arellanes,1882,1,Frank Arellanes
arenano01,Nolan,Arenado,1991,4,Nolan Arenado
arencjp01,J. P.,Arencibia,1986,1,J. P. Arencibia
arencma01,Mario,Arencibia,1924,9,Mario Arencibia
arftha01,Hank,Arft,1922,1,Hank Arft
ariasal01,Alex,Arias,1967,11,Alex Arias
ariasal02,Alberto,Arias,1983,10,Alberto Arias
ariasga01,Gabriel,Arias,2000,2,Gabriel Arias
ariasge01,George,Arias,1972,3,George Arias
ariasjo01,Joaquin,Arias,1984,9,Joaquin Arias
ariaslu01,Luarbert,Arias,2000,12,Luarbert Arias
ariasru01,Rudy,Arias,1931,6,Rudy Arias
arihako01,Kohei,Arihara,1992,8,Kohei Arihara
ariosma01,Mario,Ariosa,1920,9,Mario Ariosa
arletbu01,Buzz,Arlett,1899,1,Buzz Arlett
arlicdo01,Don,Arlich,1943,2,Don Arlich
arlinst01,Steve,Arlin,1945,9,Steve Arlin
armasfe01,Felipe,Armas,1902,,Felipe Armas
armasma01,Marcos,Armas,1969,8,Marcos Armas
armasto01,Tony,Armas,1953,7,Tony Armas
armasto02,Tony,Armas,1978,4,Tony Armas
armbrch01,Charlie,Armbruster,1880,8,Charlie Armbruster
armbred01,Ed,Armbrister,1948,7,Ed Armbrister
armbrha01,Harry,Armbruster,1882,3,Harry Armbruster
armbror01,Orville,Armbrust,1908,3,Orville Armbrust
armenpa01,Pablo,Armenteros,1894,,Pablo Armenteros
armenro01,Rogelio,Armenteros,1994,6,Rogelio Armenteros
armou01,,Armour,,, Armour
armoubi99,Bill,Armour,1869,9,Bill Armour
armoubu01,Buddy,Armour,1915,4,Buddy Armour
armstbo01,Robert,Armstrong,1850,7,Robert Armstrong
armstge01,George,Armstrong,1924,6,George Armstrong
armstho01,Howard,Armstrong,1889,12,Howard Armstrong
armstja01,Jack,Armstrong,1965,3,Jack Armstrong
armstji01,Jimmie,Armstead,1919,9,Jimmie Armstead
armstmi01,Mike,Armstrong,1954,3,Mike Armstrong
armstmu01,Mule,Armstrong,1885,7,Mule Armstrong
armstsh01,Shawn,Armstrong,1990,9,Shawn Armstrong
arndtha01,Harry,Arndt,1879,2,Harry Arndt
arndtla01,Larry,Arndt,1963,2,Larry Arndt
arnolbi01,Billy,Arnold,1851,3,Billy Arnold
arnolch01,Chris,Arnold,1947,11,Chris Arnold
arnolja01,Jamie,Arnold,1974,3,Jamie Arnold
arnolpa01,Paul,Arnold,1903,11,Paul Arnold
arnolsc01,Scott,Arnold,1962,8,Scott Arnold
arnolto01,Tony,Arnold,1959,5,Tony Arnold
arnovmo01,Morrie,Arnovich,1910,11,Morrie Arnovich
arnsbbr01,Brad,Arnsberg,1963,8,Brad Arnsberg
arntzor01,Orie,Arntzen,1909,10,Orie Arntzen
arochre01,Rene,Arocha,1964,2,Rene Arocha
arojo01,Jonathan,Aro,1990,10,Jonathan Aro
arozara01,Randy,Arozarena,1995,2,Randy Arozarena
arraelu01,Luis,Arraez,1997,4,Luis Arraez
arredjo01,Jose,Arredondo,1984,3,Jose Arredondo
arrieja01,Jake,Arrieta,1986,3,Jake Arrieta
arrigge01,Gerry,Arrigo,1941,6,Gerry Arrigo
arrigsp01,Spencer,Arrighetti,2000,1,Spencer Arrighetti
arrojro01,Rolando,Arrojo,1965,7,Rolando Arrojo
arroybr01,Bronson,Arroyo,1977,2,Bronson Arroyo
arroych01,Christian,Arroyo,1995,5,Christian Arroyo
arroyfe01,Fernando,Arroyo,1952,3,Fernando Arroyo
arroylu01,Luis,Arroyo,1927,2,Luis Arroyo
arroyru01,Rudy,Arroyo,1950,6,Rudy Arroyo
arrueer01,Erisbel,Arruebarrena,1990,3,Erisbel Arruebarrena
arteahu01,Humberto,Arteaga,1994,1,Humberto Arteaga
artez01,,Artez,,, Artez
arthu01,,Arthur,,, Arthur
arumijo01,Joaquín,Arumís,,,Joaquín Arumís
arundha01,Harry,Arundel,1855,2,Harry Arundel
arundtu01,Tug,Arundel,1862,6,Tug Arundel
asadora01,Randy,Asadoor,1962,10,Randy Asadoor
asbelji01,Jim,Asbell,1914,6,Jim Asbell
asbjoca01,Casper,Asbjornson,1909,6,Casper Asbjornson
asburor01,Orlando,Asbury,1897,9,Orlando Asbury
ascanca01,Carlos,Ascanio,1918,4,Carlos Ascanio
ascanjo01,Jose,Ascanio,1985,5,Jose Ascanio
ascheco01,Cody,Asche,1990,6,Cody Asche
asencmi01,Miguel,Asencio,1980,9,Miguel Asencio
ashburi01,Richie,Ashburn,1927,3,Richie Ashburn
ashbyaa01,Aaron,Ashby,1998,5,Aaron Ashby
ashbyal01,Alan,Ashby,1951,7,Alan Ashby
ashbyan01,Andy,Ashby,1967,7,Andy Ashby
ashbyea01,Earl,Ashby,1921,5,Earl Ashby
ashcrbr01,Braxton,Ashcraft,1999,10,Braxton Ashcraft
ashcrgr01,Graham,Ashcraft,1998,2,Graham Ashcraft
asheral01,Alec,Asher,1991,10,Alec Asher
ashfotu01,Tucker,Ashford,1954,12,Tucker Ashford
ashke01,Ken,Ash,1901,9,Ken Ash
ashlebi01,Billy,Ashley,1970,7,Billy Ashley
ashlene01,Nevin,Ashley,1984,8,Nevin Ashley
ashru01,Rudolph,Ash,1899,11,Rudolph Ash
asmusto01,Tom,Asmussen,1878,9,Tom Asmussen
asprobo01,Bob,Aspromonte,1938,6,Bob Aspromonte
asproke01,Ken,Aspromonte,1931,9,Ken Aspromonte
assadja01,Javier,Assad,1997,7,Javier Assad
asselbr01,Brian,Asselstine,1953,9,Brian Asselstine
assenpa01,Paul,Assenmacher,1960,12,Paul Assenmacher
astacez01,Ezequiel,Astacio,1979,11,Ezequiel Astacio
astacpe01,Pedro,Astacio,1968,11,Pedro Astacio
astinba01,Barrett,Astin,1991,10,Barrett Astin
astrojo01,Joe,Astroth,1922,9,Joe Astroth
astudwi01,Willians,Astudillo,1991,10,Willians Astudillo
asuajca01,Carlos,Asuaje,1991,11,Carlos Asuaje
atchisc01,Scott,Atchison,1976,3,Scott Atchison
atchlju01,Justin,Atchley,1973,9,Justin Atchley
atherch01,Charlie,Atherton,1873,11,Charlie Atherton
atherke01,Keith,Atherton,1959,2,Keith Atherton
atilalu01,Luis,Atilano,1985,5,Luis Atilano
atkin01,,Atkinson,,, Atkinson
atkinab01,Abe,Atkins,1893,11,Abe Atkins
atkinal01,Al,Atkinson,1861,3,Al Atkinson
atkinbi01,Bill,Atkinson,1954,10,Bill Atkinson
atkined01,Ed,Atkinson,1851,,Ed Atkinson
atkinga01,Garrett,Atkins,1979,12,Garrett Atkins
atkinja01,James,Atkins,1921,3,James Atkins
atkinjo01,Joe,Atkins,1922,5,Joe Atkins
atkinle01,Lefty,Atkinson,1904,6,Lefty Atkinson
atkinmi01,Mitch,Atkins,1985,10,Mitch Atkins
atkinto01,Tommy,Atkins,1887,12,Tommy Atkins
attredi01,Dick,Attreau,1897,4,Dick Attreau
atwelto01,Toby,Atwell,1924,3,Toby Atwell
atwoobi01,Bill,Atwood,1911,9,Bill Atwood
atzja01,Jake,Atz,1879,7,Jake Atz
aubreha01,Harry,Aubrey,1881,7,Harry Aubrey
aubremi01,Michael,Aubrey,1982,4,Michael Aubrey
aucoide01,Derek,Aucoin,1970,3,Derek Aucoin
auderi01,Rich,Aude,1971,7,Rich Aude
auerbri01,Rick,Auerbach,1950,2,Rick Auerbach
augenbr01,Bryan,Augenstein,1986,7,Bryan Augenstein
auguscl01,Clyde,Augustus,1907,10,Clyde Augustus
augusco01,Cornelius,Augustus,1905,9,Cornelius Augustus
augusda01,Dave,Augustine,1949,11,Dave Augustine
augusdo01,Don,August,1963,7,Don August
augusje01,Jerry,Augustine,1952,7,Jerry Augustine
aukerel01,Elden,Auker,1910,9,Elden Auker
auldsle01,Tex,Aulds,1920,12,Tex Aulds
aultdo01,Doug,Ault,1950,3,Doug Ault
aumonph01,Phillippe,Aumont,1989,1,Phillippe Aumont
aurilri01,Rich,Aurilia,1971,9,Rich Aurilia
ausanjo01,Joe,Ausanio,1965,12,Joe Ausanio
ausmubr01,Brad,Ausmus,1969,4,Brad Ausmus
austde01,Dennis,Aust,1940,11,Dennis Aust
austi01,,Austin,,, Austin
austifr01,Frank,Austin,1920,2,Frank Austin
austihe01,Henry,Austin,1844,10,Henry Austin
austije01,Jeff,Austin,1976,10,Jeff Austin
austiji01,Jimmy,Austin,1879,12,Jimmy Austin
austiji02,Jim,Austin,1963,12,Jim Austin
austios01,Oscar,Austin,1906,5,Oscar Austin
austira01,Raymond,Austin,,,Raymond Austin
austiri01,Rick,Austin,1946,10,Rick Austin
austity01,Tyler,Austin,1991,9,Tyler Austin
autryal01,Al,Autry,1952,2,Al Autry
autrych01,Chick,Autry,1885,1,Chick Autry
autrych02,Martin,Autry,1903,3,Martin Autry
autryge99,Gene,Autry,1907,9,Gene Autry
avansdr01,Drew,Avans,1996,6,Drew Avans
aveliab01,Abiatal,Avelino,1995,2,Abiatal Avelino
avenbr01,Bruce,Aven,1972,3,Bruce Aven
averiea01,Earl,Averill,1902,5,Earl Averill
averiea02,Earl,Averill,1931,9,Earl Averill
averysk01,Skip,Avery,,,Skip Avery
averyst01,Steve,Avery,1970,4,Steve Avery
averyxa01,Xavier,Avery,1990,1,Xavier Avery
avilaal01,Alex,Avila,1987,1,Alex Avila
avilabo01,Bobby,Avila,1924,4,Bobby Avila
avilalu01,Luis,Avilan,1989,7,Luis Avilan
avilalu02,Luinder,Avila,2001,8,Luinder Avila
avilani01,Nick,Avila,1997,7,Nick Avila
avilape01,Pedro,Avila,1997,1,Pedro Avila
avilemi01,Mike,Aviles,1981,3,Mike Aviles
avilera01,Ramon,Aviles,1952,1,Ramon Aviles
avreaja01,Jay,Avrea,1920,7,Jay Avrea
awkarru01,Russell,Awkard,1917,10,Russell Awkard
axelrdy01,Dylan,Axelrod,1985,7,Dylan Axelrod
axforjo01,John,Axford,1983,4,John Axford
ayalabe01,Benny,Ayala,1951,2,Benny Ayala
ayalabo01,Bobby,Ayala,1969,7,Bobby Ayala
ayalalu01,Luis,Ayala,1978,1,Luis Ayala
aybarer01,Erick,Aybar,1984,1,Erick Aybar
aybarma01,Manny,Aybar,1972,5,Manny Aybar
aybarwi01,Willy,Aybar,1983,3,Willy Aybar
aydelja01,Jake,Aydelott,1861,7,Jake Aydelott
ayersbi01,Bill,Ayers,1919,9,Bill Ayers
ayersdo01,Doc,Ayers,1891,5,Doc Ayers
aylwadi01,Dick,Aylward,1925,6,Dick Aylward
ayraubo01,Bob,Ayrault,1966,4,Bob Ayrault
ayraujo01,Joe,Ayrault,1971,10,Joe Ayrault
azcuejo01,Joe,Azcue,1939,8,Joe Azcue
azocajo01,Jose,Azocar,1996,5,Jose Azocar
azocaos01,Oscar,Azocar,1965,2,Oscar Azocar
babbch01,Charlie,Babb,1873,2,Charlie Babb
babcobo01,Bob,Babcock,1949,8,Bob Babcock
babelo01,Loren,Babe,1928,1,Loren Babe
babicjo01,Johnny,Babich,1913,5,Johnny Babich
babinch01,Charlie,Babington,1895,5,Charlie Babington
babitsh01,Shooty,Babitt,1959,3,Shooty Babitt
bachala01,Lake,Bachar,1995,6,Lake Bachar
bachmsa01,Sam,Bachman,1999,9,Sam Bachman
backebr01,Brandon,Backe,1978,4,Brandon Backe
backhky01,Kyle,Backhus,1998,1,Kyle Backhus
backmle01,Les,Backman,1888,3,Les Backman
backmwa01,Wally,Backman,1959,9,Wally Backman
baconed01,Eddie,Bacon,1895,4,Eddie Bacon
bacsimi01,Mike,Bacsik,1952,4,Mike Bacsik
bacsimi02,Mike,Bacsik,1977,11,Mike Bacsik
bacusda01,Dakota,Bacus,1991,4,Dakota Bacus
baczefr01,Fred,Baczewski,1926,5,Fred Baczewski
baddoak01,Akil,Baddoo,1998,8,Akil Baddoo
badenbu01,Burke,Badenhop,1983,2,Burke Badenhop
baderar01,Art,Bader,1886,9,Art Bader
baderha01,Harrison,Bader,1994,6,Harrison Bader
baderlo01,Lore,Bader,1888,4,Lore Bader
badgrre01,Red,Badgro,1902,12,Red Badgro
baeched01,Ed,Baecht,1907,5,Ed Baecht
baeji01,Ji Hwan,Bae,1999,7,Ji Hwan Bae
baekch01,Cha-Seung,Baek,1980,5,Cha-Seung Baek
baergca01,Carlos,Baerga,1968,11,Carlos Baerga
baezbe01,Benito,Baez,1977,5,Benito Baez
baezda01,Danys,Baez,1977,9,Danys Baez
baezja01,Javier,Baez,1992,12,Javier Baez
baezjo01,Jose,Baez,1953,12,Jose Baez
baezju01,Julio,Baez,1918,11,Julio Baez
baezke01,Kevin,Baez,1967,1,Kevin Baez
baezmi01,Michel,Baez,1996,1,Michel Baez
baezpe01,Pedro,Baez,1988,3,Pedro Baez
baezsa01,Sandy,Baez,1993,11,Sandy Baez
bagbyba01,Babe,Bagby,1912,8,Babe Bagby
bagbyji01,Jim,Bagby,1889,10,Jim Bagby
bagbyji02,Jim,Bagby,1916,9,Jim Bagby
bagwebi01,Bill,Bagwell,1895,2,Bill Bagwell
bagweje01,Jeff,Bagwell,1968,5,Jeff Bagwell
bahnsst01,Stan,Bahnsen,1944,12,Stan Bahnsen
bahred01,Ed,Bahr,1919,10,Ed Bahr
bahrefr01,Frank,Bahret,1858,9,Frank Bahret
baichgr01,Grover,Baichley,1889,12,Grover Baichley
baile01,,Bailey,,, Bailey
baileal01,Alonza,Bailey,1904,2,Alonza Bailey
bailean01,Andrew,Bailey,1984,5,Andrew Bailey
bailebi01,Bill,Bailey,1888,4,Bill Bailey
bailebi02,Bill,Bailey,1881,11,Bill Bailey
bailebo01,Bob,Bailey,1942,10,Bob Bailey
bailebr01,Brandon,Bailey,1994,10,Brandon Bailey
baileco01,Cory,Bailey,1971,1,Cory Bailey
bailed01,D.,Bailey,,,D. Bailey
baileed01,Ed,Bailey,1931,4,Ed Bailey
bailefr01,Fred,Bailey,1895,8,Fred Bailey
bailege01,Gene,Bailey,1893,11,Gene Bailey
baileha01,Harvey,Bailey,1876,11,Harvey Bailey
baileho01,Howard,Bailey,1957,7,Howard Bailey
baileho02,Homer,Bailey,1986,5,Homer Bailey
baileje01,Jeff,Bailey,1978,11,Jeff Bailey
baileji01,Jim,Bailey,1934,12,Jim Bailey
baileki01,King,Bailey,1869,11,King Bailey
bailema01,Mark,Bailey,1961,11,Mark Bailey
bailepa01,Patrick,Bailey,1999,5,Patrick Bailey
bailepe01,Percy,Bailey,1904,11,Percy Bailey
bailero01,Roger,Bailey,1970,10,Roger Bailey
bailesc01,Scott,Bailes,1961,12,Scott Bailes
bailest01,Steve,Bailey,1942,2,Steve Bailey
bailesw01,Abraham,Bailey,1895,2,Abraham Bailey
bailobo01,Bob,Bailor,1951,7,Bob Bailor
baineha01,Harold,Baines,1959,3,Harold Baines
bainlo01,Loren,Bain,1922,7,Loren Bain
baird01,,Baird,,, Baird
bairdal01,Al,Baird,1895,6,Al Baird
bairdbo01,Bob,Baird,1940,1,Bob Baird
bairddo01,Doug,Baird,1891,9,Doug Baird
bairdo01,Doug,Bair,1949,8,Doug Bair
baislje01,Jeff,Baisley,1982,12,Jeff Baisley
bajenje01,Jeff,Bajenaru,1978,3,Jeff Bajenaru
bakelje01,Jersey,Bakley,1864,4,Jersey Bakley
bakenda01,Dave,Bakenhaster,1945,3,Dave Bakenhaster
bakeral01,Al,Baker,1906,2,Al Baker
bakerbi01,Bill,Baker,1911,2,Bill Baker
bakerbo01,Bock,Baker,1878,7,Bock Baker
bakerbr01,Bryan,Baker,1994,12,Bryan Baker
bakerch01,Charlie,Baker,1856,1,Charlie Baker
bakerch02,Chuck,Baker,1952,12,Chuck Baker
bakerda01,Dave,Baker,1956,11,Dave Baker
bakerda02,Darren,Baker,1999,2,Darren Baker
bakerde01,Del,Baker,1892,5,Del Baker
bakerdo01,Doug,Baker,1961,4,Doug Baker
bakerdu01,Dusty,Baker,1949,6,Dusty Baker
bakered01,Edgar,Baker,,,Edgar Baker
bakerer01,Ernie,Baker,1875,8,Ernie Baker
bakerfl01,Floyd,Baker,1916,10,Floyd Baker
bakerfr01,Home Run,Baker,1886,3,Home Run Baker
bakerfr02,Frank,Baker,1944,1,Frank Baker
bakerfr03,Frank,Baker,1946,10,Frank Baker
bakerge01,George,Baker,1857,8,George Baker
bakerge02,Gene,Baker,1925,6,Gene Baker
bakerhe01,Henry,Baker,1901,1,Henry Baker
bakerho01,Howard,Baker,1888,3,Howard Baker
bakerja01,Jack,Baker,1950,5,Jack Baker
bakerje01,Jesse,Baker,1888,6,Jesse Baker
bakerje02,Jesse,Baker,1895,3,Jesse Baker
bakerje03,Jeff,Baker,1981,6,Jeff Baker
bakerjo01,John,Baker,1981,1,John Baker
bakerki01,Kirtley,Baker,1869,6,Kirtley Baker
bakerlu01,Luken,Baker,1997,3,Luken Baker
bakerne01,Neal,Baker,1904,4,Neal Baker
bakerno01,Norm,Baker,1862,10,Norm Baker
bakerph01,Phil,Baker,1856,9,Phil Baker
bakerru01,Rufus,Baker,1918,9,Rufus Baker
bakersc01,Scott,Baker,1970,5,Scott Baker
bakersc02,Scott,Baker,1981,9,Scott Baker
bakerst01,Steve,Baker,1956,8,Steve Baker
bakerto01,Tom,Baker,1913,6,Tom Baker
bakerto02,Tom,Baker,1934,5,Tom Baker
bakertr01,Tracy,Baker,1891,11,Tracy Baker
bakopa01,Paul,Bako,1972,6,Paul Bako
balasmi01,Mike,Balas,1910,5,Mike Balas
balazjo01,John,Balaz,1950,11,John Balaz
balazjo02,Jordan,Balazovic,1998,9,Jordan Balazovic
balbost01,Steve,Balboni,1957,1,Steve Balboni
balcebo01,Bobby,Balcena,1925,8,Bobby Balcena
baldero01,Rocco,Baldelli,1981,9,Rocco Baldelli
baldoal01,Alberto,Baldonado,1993,2,Alberto Baldonado
baldsja01,Jack,Baldschun,1936,10,Jack Baldschun
baldw01,,Baldwin,,, Baldwin
baldwbi01,Billy,Baldwin,1948,6,Billy Baldwin
baldwbr01,Brooks,Baldwin,2000,8,Brooks Baldwin
baldwda01,Dave,Baldwin,1938,3,Dave Baldwin
baldwdr01,Drake,Baldwin,2001,3,Drake Baldwin
baldwfr01,Frank,Baldwin,1928,12,Frank Baldwin
baldwha01,Harry,Baldwin,1900,6,Harry Baldwin
baldwhe01,Henry,Baldwin,1894,6,Henry Baldwin
baldwja01,James,Baldwin,1971,7,James Baldwin
baldwje01,Jeff,Baldwin,1965,9,Jeff Baldwin
baldwki01,Kid,Baldwin,1864,11,Kid Baldwin
baldwla01,Lady,Baldwin,1859,4,Lady Baldwin
baldwma01,Mark,Baldwin,1863,10,Mark Baldwin
baldwof01,Orson,Baldwin,1881,11,Orson Baldwin
baldwre01,Reggie,Baldwin,1954,8,Reggie Baldwin
baldwri01,Rick,Baldwin,1953,6,Rick Baldwin
baldwti01,Tiny,Baldwin,1904,2,Tiny Baldwin
balejo01,John,Bale,1974,5,John Bale
balenmi01,Mike,Balenti,1886,7,Mike Balenti
balenwl01,Wladimir,Balentien,1984,7,Wladimir Balentien
balesco01,Collin,Balester,1986,6,Collin Balester
balesle01,Lee,Bales,1944,12,Lee Bales
balfogr01,Grant,Balfour,1977,12,Grant Balfour
ballaje01,Jeff,Ballard,1963,8,Jeff Ballard
ballale99,Lee,Ballanfant,1895,12,Lee Ballanfant
ballar01,Art,Ball,1872,4,Art Ball
balleja01,Jay,Baller,1960,10,Jay Baller
ballemo01,Moisés,Ballesteros,2003,11,Moisés Ballesteros
ballepe01,Pelham,Ballenger,1894,2,Pelham Ballenger
ballepe02,Pedro,Ballester,1924,10,Pedro Ballester
ballima01,Mark,Ballinger,1949,1,Mark Ballinger
ballje01,Jeff,Ball,1969,4,Jeff Ball
ballji01,Jim,Ball,1884,2,Jim Ball
ballne01,Neal,Ball,1881,4,Neal Ball
ballowi01,Win,Ballou,1897,11,Win Ballou
ballwa01,Walter,Ball,1877,9,Walter Ball
balsato01,Tony,Balsamo,1937,11,Tony Balsamo
bambege01,George,Bamberger,1923,8,George Bamberger
bambeha01,Hal,Bamberger,1924,10,Hal Bamberger
banckst01,Studs,Bancker,1853,,Studs Bancker
bancrda01,Dave,Bancroft,1891,4,Dave Bancroft
bancrfr99,Frank,Bancroft,1846,5,Frank Bancroft
bandaan01,Anthony,Banda,1993,8,Anthony Banda
bandoch01,Chris,Bando,1956,2,Chris Bando
bandosa01,Sal,Bando,1944,2,Sal Bando
bandyje01,Jett,Bandy,1990,3,Jett Bandy
baneed01,Eddie,Bane,1952,3,Eddie Bane
baneydi01,Dick,Baney,1946,11,Dick Baney
banfiwi01,Will,Banfield,1999,11,Will Banfield
banisje01,Jeff,Banister,1964,1,Jeff Banister
bankhda01,Dan,Bankhead,1920,5,Dan Bankhead
bankhfr01,Fred,Bankhead,1912,11,Fred Bankhead
bankhsa01,Sam,Bankhead,1910,9,Sam Bankhead
bankhsc01,Scott,Bankhead,1963,7,Scott Bankhead
banksbi01,Bill,Yerrick,1874,2,Bill Yerrick
banksbr01,Brian,Banks,1970,9,Brian Banks
banksch01,Charles,Banks,1899,5,Charles Banks
bankser01,Ernie,Banks,1931,1,Ernie Banks
banksev01,Bill,Bankston,1893,5,Bill Bankston
banksf01,F.,Banks,,,F. Banks
banksg01,G.,Banks,,,G. Banks
banksge01,George,Banks,1938,9,George Banks
banksjo01,Josh,Banks,1982,7,Josh Banks
banksno01,Norman,Banks,,,Norman Banks
banksta01,Tanner,Banks,1991,10,Tanner Banks
bankswe01,Wes,Bankston,1983,11,Wes Bankston
bankswi01,Willie,Banks,1969,2,Willie Banks
bannial01,Alan,Bannister,1951,9,Alan Bannister
bannibr01,Brian,Bannister,1981,2,Brian Bannister
bannifl01,Floyd,Bannister,1955,6,Floyd Bannister
banniji01,Jim,Banning,1865,6,Jim Banning
bannoji01,Jimmy,Bannon,1871,5,Jimmy Bannon
bannory01,Rylan,Bannon,1996,4,Rylan Bannon
bannoto01,Tom,Bannon,1869,5,Tom Bannon
bantaja01,Jack,Banta,1925,6,Jack Banta
bantzbr01,Brandon,Bantz,1987,1,Brandon Bantz
banueda01,David,Bañuelos,1996,10,David Bañuelos
banuema01,Manny,Banuelos,1991,3,Manny Banuelos
baptitr01,Travis,Baptist,1971,12,Travis Baptist
baragca01,Caleb,Baragar,1994,4,Caleb Baragar
barajro01,Rod,Barajas,1975,9,Rod Barajas
baranma01,Manuel,Baranda,1890,4,Manuel Baranda
barbajo01,Johnny,Barbato,1992,7,Johnny Barbato
barbare01,Red,Barbary,1920,6,Red Barbary
barbawa01,Walter,Barbare,1891,8,Walter Barbare
barbebr01,Bret,Barberie,1967,8,Bret Barberie
barbebr02,Brian,Barber,1973,3,Brian Barber
barbebu01,Bud,Barbee,1914,3,Bud Barbee
barbech01,Charlie,Barber,1854,,Charlie Barber
barbeda01,Dave,Barbee,1905,5,Dave Barbee
barbefr01,Frank,Barberich,1882,2,Frank Barberich
barbeja01,William,Barbeau,1882,6,William Barbeau
barbeje01,Jesse,Barber,1888,1,Jesse Barber
barbela01,Lamb,Barbee,1916,4,Lamb Barbee
barbesa01,Sam,Barber,1919,9,Sam Barber
barbest01,Steve,Barber,1938,2,Steve Barber
barbest02,Steve,Barber,1948,3,Steve Barber
barbetu01,Turner,Barber,1893,7,Turner Barber
barbiji01,Jim,Barbieri,1941,9,Jim Barbieri
barbobu01,Bull,Barbour,1892,10,Bull Barbour
barcelo01,Lorenzo,Barcelo,1977,8,Lorenzo Barcelo
barclcu01,Curt,Barclay,1931,8,Curt Barclay
barclge01,George,Barclay,1875,5,George Barclay
barcohu01,Hunter,Barco,2000,12,Hunter Barco
bardda01,Daniel,Bard,1985,6,Daniel Bard
bardebr01,Brian,Barden,1981,4,Brian Barden
