age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG
36,1296,4,0.263,44,88,9,40.0,17,0.0,45,0.356,0.4,385.0,93,86.0,0.25616666666666665,49.33333333333333,82.83333333333333,8.166666666666666,37.666666666666664,15.5,3.1666666666666665,47.5,0.3573333333333333,0.38483333333333336,0.26,51.0,79.75,9.25,41.0,16.25,4.75,45.5,0.359,0.41174999999999995,0.015000000000000013,-6.0,14.0,2.0,11.0,5.0,-6.0,-2.0,-0.0010000000000000009,0.03400000000000003
27,729,1,0.201,29,40,7,18.0,8,8.0,20,0.274,0.347,225.0,74,64.0,0.201,29.0,40.0,7.0,18.0,8.0,8.0,20.0,0.274,0.347,0.201,29.0,40.0,7.0,18.0,8.0,8.0,20.0,0.274,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1225,9,0.2,33,59,9,35.0,20,8.0,23,0.259,0.366,325.0,134,110.0,0.201,36.166666666666664,59.83333333333333,9.666666666666666,33.0,15.333333333333332,10.166666666666666,23.5,0.26016666666666666,0.3533333333333333,0.2298888888888889,44.55555555555556,84.33333333333333,11.333333333333334,40.44444444444444,15.555555555555555,13.555555555555555,27.444444444444443,0.2852222222222222,0.3764444444444444,0.007000000000000006,-2.0,7.0,4.0,14.0,11.0,-4.0,0.0,0.006000000000000005,0.07600000000000001
32,1024,5,0.223,34,69,2,27.0,18,12.0,16,0.279,0.319,340.0,113,76.0,0.2331666666666667,38.666666666666664,69.83333333333333,5.0,31.0,19.166666666666664,11.166666666666666,15.666666666666666,0.2836666666666667,0.3675,0.23700000000000002,39.8,69.8,9.6,38.2,17.4,8.2,17.0,0.2904,0.413,-0.024999999999999994,-13.0,-10.0,-5.0,-8.0,-4.0,1.0,-3.0,-0.019999999999999962,-0.08200000000000002
24,576,1,0.273,38,69,8,35.0,11,3.0,37,0.375,0.411,297.0,78,77.0,0.273,38.0,69.0,8.0,35.0,11.0,3.0,37.0,0.375,0.411,0.273,38.0,69.0,8.0,35.0,11.0,3.0,37.0,0.375,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,961,6,0.228,34,66,17,49.0,11,1.0,17,0.276,0.443,312.0,112,83.0,0.23083333333333333,34.0,75.16666666666666,15.0,51.0,13.0,0.8333333333333333,24.666666666666664,0.2861666666666667,0.4148333333333333,0.22899999999999998,41.333333333333336,83.0,18.333333333333332,55.166666666666664,15.666666666666666,0.8333333333333334,32.833333333333336,0.295,0.42250000000000004,-0.014999999999999986,-4.0,-27.0,4.0,-7.0,-7.0,0.0,-14.0,-0.022999999999999965,0.05099999999999999
26,676,3,0.249,51,108,9,38.0,19,7.0,21,0.289,0.37,469.0,143,122.0,0.23966666666666667,50.0,97.33333333333333,8.833333333333332,38.5,18.0,7.166666666666666,20.5,0.281,0.367,0.23666666666666666,49.0,94.0,8.666666666666666,38.666666666666664,17.666666666666668,6.666666666666667,20.666666666666668,0.2786666666666667,0.3626666666666667,0.01899999999999999,0.0,22.0,0.0,-1.0,2.0,-2.0,2.0,0.01699999999999996,-0.0040000000000000036
28,784,2,0.19,22,58,11,32.0,15,3.0,28,0.258,0.353,337.0,88,132.0,0.2012,38.0,69.6,16.6,41.2,14.600000000000001,5.8,38.400000000000006,0.2792,0.3942,0.20400000000000001,42.0,72.5,18.0,43.5,14.5,6.5,41.0,0.2845,0.40449999999999997,-0.027999999999999997,-40.0,-29.0,-14.0,-23.0,1.0,-7.0,-26.0,-0.05299999999999999,-0.10300000000000004
27,729,4,0.24,82,135,31,78.0,27,2.0,72,0.333,0.456,649.0,155,169.0,0.23183333333333334,70.66666666666666,116.0,24.0,67.0,26.166666666666664,1.5,58.166666666666664,0.317,0.42700000000000005,0.22375,63.25,106.0,20.0,59.25,24.5,1.25,52.25,0.3065,0.39875,0.02099999999999999,37.0,60.0,21.0,41.0,6.0,2.0,39.0,0.038000000000000034,0.08200000000000002
30,900,4,0.239,33,62,7,27.0,13,2.0,14,0.289,0.371,284.0,77,42.0,0.2303333333333333,33.83333333333333,68.0,7.166666666666666,28.0,14.333333333333332,2.6666666666666665,17.333333333333332,0.282,0.35616666666666663,0.22574999999999998,37.0,70.75,8.5,33.5,13.75,3.5,21.75,0.284,0.35450000000000004,-0.0010000000000000009,-1.0,-19.0,1.0,1.0,-4.0,-2.0,-6.0,-0.0040000000000000036,0.02100000000000002
30,900,7,0.256,79,136,16,74.0,22,4.0,85,0.358,0.387,628.0,145,101.0,0.25916666666666666,81.16666666666666,145.5,17.166666666666664,69.33333333333333,24.333333333333332,5.5,75.33333333333333,0.3468333333333333,0.395,0.26442857142857146,74.57142857142857,139.0,21.571428571428573,71.28571428571429,24.0,8.0,56.57142857142857,0.3361428571428572,0.4357142857142858,-0.0010000000000000009,-1.0,-15.0,1.0,11.0,-4.0,0.0,20.0,0.02799999999999997,0.009000000000000008
30,900,2,0.226,20,59,5,29.0,14,1.0,19,0.284,0.345,283.0,93,56.0,0.2328,27.6,69.0,9.0,36.2,14.8,0.6,22.6,0.29,0.37939999999999996,0.2345,29.5,71.5,10.0,38.0,15.0,0.5,23.5,0.2915,0.388,-0.016999999999999987,-19.0,-25.0,-10.0,-18.0,-2.0,1.0,-9.0,-0.015000000000000013,-0.08600000000000002
25,625,3,0.253,44,91,9,33.0,18,5.0,21,0.294,0.4,390.0,95,98.0,0.2583333333333333,62.83333333333333,128.66666666666666,15.666666666666666,54.666666666666664,30.166666666666664,6.333333333333333,22.333333333333332,0.2931666666666667,0.42433333333333334,0.25833333333333336,68.66666666666667,138.0,16.666666666666668,61.333333333333336,33.333333333333336,7.333333333333333,23.0,0.292,0.4256666666666667,-0.016000000000000014,-39.0,-85.0,-17.0,-45.0,-27.0,-1.0,-2.0,-0.0010000000000000009,-0.06899999999999995
34,1156,4,0.238,30,67,4,22.0,20,0.0,15,0.272,0.351,302.0,94,39.0,0.23199999999999998,30.166666666666664,62.33333333333333,6.5,27.5,13.666666666666666,0.6666666666666666,16.666666666666664,0.2791666666666667,0.35816666666666663,0.235,29.5,65.75,7.0,30.75,12.75,1.0,15.5,0.2775,0.35824999999999996,0.022999999999999993,4.0,22.0,-4.0,-6.0,15.0,-1.0,-5.0,-0.01599999999999996,-0.0030000000000000027
28,784,3,0.227,41,75,7,24.0,18,13.0,39,0.311,0.356,376.0,107,76.0,0.23516666666666666,39.166666666666664,74.83333333333333,7.0,30.833333333333332,13.833333333333332,10.166666666666666,37.5,0.3188333333333333,0.34933333333333333,0.247,37.333333333333336,71.33333333333333,6.333333333333333,30.333333333333332,12.333333333333334,9.0,35.0,0.3316666666666666,0.35633333333333334,0.01100000000000001,0.0,-10.0,-2.0,-22.0,8.0,5.0,-3.0,0.015000000000000013,0.04099999999999998
35,1225,9,0.232,73,106,26,64.0,14,2.0,87,0.359,0.439,555.0,130,178.0,0.25083333333333335,68.66666666666666,100.66666666666666,25.666666666666664,60.0,16.333333333333332,1.8333333333333333,67.5,0.3633333333333333,0.48783333333333334,0.2868888888888889,87.0,124.33333333333333,32.0,75.44444444444444,22.77777777777778,11.555555555555555,83.88888888888889,0.40755555555555556,0.5782222222222223,-0.031,19.0,25.0,8.0,20.0,0.0,0.0,42.0,-0.008000000000000007,-0.05099999999999999
29,841,6,0.266,91,133,22,73.0,25,25.0,87,0.377,0.464,595.0,136,88.0,0.27666666666666667,80.33333333333333,120.33333333333333,23.5,71.5,23.0,21.166666666666664,75.5,0.386,0.5131666666666667,0.2763333333333333,71.83333333333333,120.16666666666667,23.833333333333332,79.16666666666667,25.333333333333332,18.833333333333332,58.833333333333336,0.36133333333333334,0.5188333333333334,-0.022999999999999965,35.0,53.0,-1.0,24.0,12.0,14.0,31.0,-0.030999999999999972,-0.12099999999999994
27,729,3,0.288,97,168,18,81.0,28,24.0,66,0.359,0.435,659.0,156,150.0,0.265,80.16666666666666,146.0,12.333333333333332,65.16666666666666,23.5,33.0,56.0,0.3323333333333333,0.3838333333333333,0.25333333333333335,71.66666666666667,132.66666666666666,10.333333333333334,57.333333333333336,20.333333333333332,33.333333333333336,51.333333333333336,0.32,0.36133333333333334,0.033999999999999975,25.0,26.0,11.0,24.0,4.0,-26.0,16.0,0.04299999999999998,0.08600000000000002
33,1089,10,0.304,94,179,15,69.0,31,36.0,43,0.355,0.457,639.0,141,107.0,0.29466666666666663,93.33333333333333,167.5,18.833333333333332,67.83333333333333,29.666666666666664,29.333333333333332,38.0,0.34349999999999997,0.4613333333333334,0.3020999999999999,86.5,152.2,18.5,64.0,28.1,31.3,37.9,0.353,0.49060000000000004,0.009000000000000008,6.0,30.0,-6.0,7.0,6.0,17.0,16.0,0.01699999999999996,-0.011999999999999955
29,841,4,0.23,27,66,8,25.0,7,2.0,31,0.315,0.338,327.0,96,45.0,0.23616666666666666,44.33333333333333,85.66666666666666,13.166666666666666,40.666666666666664,13.333333333333332,2.1666666666666665,42.666666666666664,0.32666666666666666,0.37783333333333335,0.23525,46.25,83.25,12.75,42.75,14.25,2.0,42.25,0.33099999999999996,0.37825000000000003,-0.00899999999999998,-27.0,-31.0,-8.0,-22.0,-10.0,1.0,-19.0,-0.020000000000000018,-0.066
32,1024,5,0.241,33,85,11,44.0,17,3.0,27,0.292,0.384,391.0,112,88.0,0.24916666666666665,37.0,81.33333333333333,9.833333333333332,41.33333333333333,15.166666666666666,2.333333333333333,25.666666666666664,0.308,0.39549999999999996,0.2572,40.0,84.4,9.8,42.4,15.8,1.8,27.0,0.3216,0.4016,-0.013000000000000012,-6.0,16.0,0.0,7.0,8.0,2.0,4.0,-0.030000000000000027,-0.03899999999999998
27,729,3,0.234,80,118,16,60.0,32,6.0,56,0.316,0.401,569.0,138,100.0,0.1995,53.33333333333333,77.66666666666666,10.833333333333332,40.666666666666664,20.833333333333332,4.5,42.666666666666664,0.2918333333333333,0.3473333333333333,0.19299999999999998,46.0,66.33333333333333,9.333333333333334,36.0,18.0,4.0,39.666666666666664,0.29000000000000004,0.3416666666666666,0.08400000000000002,58.0,87.0,11.0,44.0,25.0,3.0,31.0,0.067,0.14400000000000002
30,900,5,0.238,43,59,20,55.0,13,2.0,17,0.284,0.548,271.0,71,77.0,0.22699999999999998,56.666666666666664,81.5,19.333333333333332,57.0,17.333333333333332,7.0,32.0,0.2871666666666666,0.47450000000000003,0.2306,60.2,93.6,19.2,57.2,19.4,10.0,37.2,0.2964,0.44480000000000003,0.023999999999999994,-30.0,-39.0,2.0,-3.0,-8.0,-8.0,-31.0,-0.009000000000000008,0.14100000000000007
28,784,5,0.254,35,103,14,65.0,22,0.0,31,0.307,0.411,447.0,112,80.0,0.252,47.0,122.5,16.833333333333332,69.16666666666666,26.0,0.6666666666666666,34.166666666666664,0.3048333333333333,0.41100000000000003,0.2528,54.6,125.0,17.2,67.8,26.4,0.6,35.4,0.3096,0.41340000000000005,0.008000000000000007,-20.0,-37.0,-5.0,-5.0,-8.0,-2.0,-7.0,0.010000000000000009,0.008999999999999952
36,1296,8,0.189,14,36,3,14.0,7,1.0,18,0.271,0.274,214.0,65,35.0,0.2053333333333333,22.333333333333332,51.83333333333333,4.833333333333333,21.333333333333332,9.0,1.6666666666666667,16.833333333333332,0.26483333333333337,0.29900000000000004,0.24225000000000002,37.75,85.0,7.75,36.75,16.25,3.625,21.5,0.29112499999999997,0.35425,-0.032,-15.0,-29.0,-4.0,-13.0,-3.0,-2.0,7.0,0.02300000000000002,-0.05299999999999999
30,900,7,0.239,21,47,0,12.0,10,1.0,14,0.296,0.289,213.0,56,31.0,0.24116666666666664,48.666666666666664,90.83333333333333,6.5,35.33333333333333,20.5,2.0,30.833333333333332,0.299,0.33333333333333326,0.2724285714285714,59.714285714285715,115.28571428571429,9.714285714285714,46.142857142857146,26.285714285714285,3.2857142857142856,34.857142857142854,0.3284285714285714,0.40714285714285714,0.005999999999999978,-53.0,-83.0,-13.0,-49.0,-18.0,-1.0,-35.0,0.0050000000000000044,-0.067
27,729,3,0.233,44,99,17,61.0,21,1.0,30,0.289,0.413,463.0,121,115.0,0.24033333333333334,44.5,93.83333333333333,19.0,57.83333333333333,18.666666666666664,0.6666666666666666,27.666666666666664,0.294,0.43966666666666665,0.23666666666666666,40.333333333333336,85.0,17.666666666666668,51.333333333333336,16.0,0.6666666666666666,24.333333333333332,0.288,0.432,-0.033,-14.0,-11.0,-10.0,-10.0,-1.0,1.0,-3.0,-0.03300000000000003,-0.10300000000000004
25,625,3,0.212,65,114,19,72.0,32,18.0,43,0.272,0.391,596.0,153,150.0,0.22183333333333333,72.83333333333333,127.5,17.0,66.0,28.833333333333332,22.333333333333332,44.166666666666664,0.2808333333333333,0.38066666666666665,0.2213333333333333,72.33333333333333,127.33333333333333,17.333333333333332,64.0,27.333333333333332,23.333333333333332,45.666666666666664,0.2826666666666667,0.3793333333333333,-0.031,-25.0,-41.0,7.0,12.0,5.0,-10.0,1.0,-0.020999999999999963,0.027000000000000024
32,1024,5,0.167,19,35,2,18.0,8,1.0,27,0.271,0.254,242.0,80,58.0,0.21283333333333332,35.166666666666664,64.5,6.5,27.833333333333332,11.666666666666666,1.5,46.83333333333333,0.3243333333333333,0.3235,0.2286,41.8,72.2,10.6,35.8,12.4,2.4,44.8,0.33099999999999996,0.3786,-0.093,-26.0,-51.0,-6.0,-16.0,-8.0,-1.0,-35.0,-0.10899999999999999,-0.127
29,841,1,0.25,56,119,9,53.0,28,4.0,32,0.296,0.378,514.0,140,100.0,0.25,56.0,119.0,9.0,53.0,28.0,4.0,32.0,0.296,0.378,0.25,56.0,119.0,9.0,53.0,28.0,4.0,32.0,0.296,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1225,7,0.238,72,139,27,88.0,24,2.0,40,0.297,0.421,640.0,154,177.0,0.24566666666666664,74.33333333333333,134.5,27.666666666666664,89.16666666666666,26.666666666666664,3.5,48.666666666666664,0.31566666666666665,0.44933333333333336,0.25185714285714284,70.0,120.57142857142857,24.0,74.57142857142857,25.428571428571427,3.7142857142857144,50.0,0.32685714285714285,0.45428571428571424,-0.013000000000000012,0.0,19.0,1.0,4.0,-2.0,0.0,-15.0,-0.038000000000000034,-0.04700000000000004
24,576,2,0.215,40,78,6,41.0,13,10.0,29,0.278,0.306,396.0,111,126.0,0.2394,44.400000000000006,93.2,10.0,45.0,15.4,8.8,32.2,0.3036,0.36160000000000003,0.2455,45.5,97.0,11.0,46.0,16.0,8.5,33.0,0.31000000000000005,0.3755,-0.061000000000000026,-11.0,-38.0,-10.0,-10.0,-6.0,3.0,-8.0,-0.064,-0.139
29,841,3,0.202,47,68,22,40.0,16,4.0,46,0.311,0.464,392.0,104,114.0,0.22883333333333333,39.166666666666664,61.83333333333333,17.666666666666664,39.166666666666664,15.5,3.333333333333333,35.666666666666664,0.3411666666666666,0.49083333333333334,0.23666666666666666,38.333333333333336,59.333333333333336,16.333333333333332,39.333333333333336,14.666666666666666,3.0,32.666666666666664,0.351,0.498,-0.056999999999999995,21.0,11.0,9.0,3.0,-1.0,1.0,22.0,-0.061,-0.059
30,900,4,0.22,36,62,4,38.0,14,14.0,26,0.28,0.319,317.0,101,70.0,0.20450000000000002,35.33333333333333,54.5,3.6666666666666665,29.666666666666664,10.666666666666666,16.0,30.666666666666664,0.2848333333333333,0.29766666666666663,0.194,41.5,58.25,5.25,30.25,12.25,15.5,38.25,0.28375,0.29625,0.037000000000000005,9.0,22.0,3.0,24.0,9.0,-2.0,-5.0,-0.0019999999999999463,0.07100000000000001
33,1089,5,0.228,86,132,36,103.0,31,4.0,75,0.317,0.475,663.0,157,175.0,0.23816666666666664,77.33333333333333,129.0,28.666666666666664,84.33333333333334,27.166666666666664,4.666666666666666,65.0,0.32199999999999995,0.44966666666666666,0.2516,65.0,111.4,21.2,64.6,22.4,4.0,51.4,0.3334,0.4466,-0.017999999999999988,13.0,-12.0,11.0,28.0,5.0,-2.0,12.0,-0.006000000000000005,0.04899999999999999
28,784,2,0.243,21,50,1,14.0,6,5.0,11,0.288,0.316,219.0,71,60.0,0.237,28.6,57.6,3.8000000000000003,21.200000000000003,8.0,9.4,17.4,0.29279999999999995,0.34040000000000004,0.2355,30.5,59.5,4.5,23.0,8.5,10.5,19.0,0.294,0.34650000000000003,0.014999999999999986,-19.0,-19.0,-7.0,-18.0,-5.0,-11.0,-16.0,-0.01200000000000001,-0.061
27,729,2,0.219,51,88,21,71.0,22,5.0,30,0.275,0.436,447.0,126,118.0,0.223,47.4,85.19999999999999,17.8,64.6,20.4,3.4,36.8,0.2938,0.41960000000000003,0.224,46.5,84.5,17.0,63.0,20.0,3.0,38.5,0.2985,0.4155,-0.010000000000000009,9.0,7.0,8.0,16.0,4.0,4.0,-17.0,-0.046999999999999986,0.04099999999999998
27,729,3,0.265,59,87,17,41.0,10,1.0,17,0.312,0.457,352.0,85,80.0,0.26383333333333336,52.83333333333333,89.16666666666666,15.0,45.33333333333333,16.5,3.1666666666666665,18.5,0.3118333333333333,0.45616666666666666,0.263,47.333333333333336,83.66666666666667,12.666666666666666,42.333333333333336,17.666666666666668,3.6666666666666665,18.333333333333332,0.3116666666666667,0.44733333333333336,0.0010000000000000009,2.0,-23.0,-1.0,-22.0,-16.0,-5.0,-5.0,0.0,-0.023999999999999966
32,1024,2,0.234,43,60,10,35.0,8,10.0,11,0.27,0.406,271.0,105,70.0,0.2112,36.2,50.0,8.4,27.0,7.2,7.6,13.8,0.2656,0.3668,0.20550000000000002,34.5,47.5,8.0,25.0,7.0,7.0,14.5,0.2645,0.357,0.05700000000000002,17.0,25.0,4.0,20.0,2.0,6.0,-7.0,0.01100000000000001,0.09800000000000003
26,676,1,0.253,36,70,1,21.0,13,5.0,15,0.294,0.31,295.0,85,64.0,0.253,36.0,70.0,1.0,21.0,13.0,5.0,15.0,0.294,0.31,0.253,36.0,70.0,1.0,21.0,13.0,5.0,15.0,0.294,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,576,1,0.311,62,151,13,63.0,26,5.0,27,0.355,0.444,523.0,125,39.0,0.311,62.0,151.0,13.0,63.0,26.0,5.0,27.0,0.355,0.444,0.311,62.0,151.0,13.0,63.0,26.0,5.0,27.0,0.355,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,576,2,0.253,72,124,9,51.0,27,9.0,34,0.31,0.363,537.0,129,102.0,0.2586,77.19999999999999,137.2,11.399999999999999,53.4,29.0,9.8,36.8,0.3116,0.3842,0.26,78.5,140.5,12.0,54.0,29.5,10.0,37.5,0.312,0.38949999999999996,-0.014000000000000012,-13.0,-33.0,-6.0,-6.0,-5.0,-2.0,-7.0,-0.0040000000000000036,-0.05299999999999999
26,676,4,0.295,99,184,23,88.0,47,38.0,49,0.351,0.501,687.0,157,125.0,0.3041666666666667,107.33333333333333,191.83333333333331,27.166666666666664,96.33333333333333,43.166666666666664,37.5,50.166666666666664,0.3583333333333333,0.5289999999999999,0.28925,100.75,180.5,26.25,93.25,37.75,37.0,44.0,0.33825,0.503,-0.03700000000000003,-26.0,-27.0,-9.0,-21.0,2.0,7.0,-8.0,-0.038000000000000034,-0.08699999999999997
24,576,2,0.256,87,153,31,94.0,38,15.0,85,0.35,0.475,689.0,157,221.0,0.2592,69.39999999999999,123.0,22.2,72.8,28.0,14.600000000000001,66.6,0.3516,0.4558,0.26,65.0,115.5,20.0,67.5,25.5,14.5,62.0,0.352,0.45099999999999996,-0.008000000000000007,44.0,75.0,22.0,53.0,25.0,1.0,46.0,-0.0040000000000000036,0.04799999999999999
36,1296,7,0.233,68,111,17,46.0,28,7.0,72,0.333,0.403,558.0,147,108.0,0.23233333333333334,63.0,101.33333333333333,17.0,49.166666666666664,23.166666666666664,4.833333333333333,56.166666666666664,0.32216666666666666,0.42133333333333334,0.24342857142857147,61.857142857142854,93.42857142857143,17.571428571428573,52.0,23.142857142857142,3.5714285714285716,47.0,0.3307142857142857,0.45999999999999996,0.0020000000000000018,8.0,12.0,-1.0,-11.0,12.0,4.0,34.0,0.031000000000000028,-0.033999999999999975
35,1225,11,0.264,88,151,29,103.0,21,16.0,64,0.343,0.452,644.0,150,167.0,0.2833333333333333,76.33333333333333,129.33333333333331,21.333333333333332,78.16666666666666,20.166666666666664,19.666666666666664,58.33333333333333,0.36850000000000005,0.4685,0.2815454545454546,82.27272727272727,137.0,20.0,71.0,25.90909090909091,17.272727272727273,66.63636363636364,0.37581818181818183,0.4723636363636363,-0.05099999999999999,44.0,66.0,18.0,61.0,9.0,-5.0,24.0,-0.063,-0.05199999999999999
33,1089,3,0.266,16,50,4,26.0,11,3.0,10,0.307,0.388,205.0,55,24.0,0.2745,34.83333333333333,86.16666666666666,7.833333333333333,43.666666666666664,18.0,3.5,19.666666666666664,0.3261666666666666,0.4065,0.2783333333333333,44.0,103.66666666666667,9.666666666666666,51.333333333333336,21.666666666666668,4.333333333333333,23.666666666666668,0.3313333333333333,0.416,-0.014000000000000012,-29.0,-56.0,-6.0,-30.0,-10.0,1.0,-17.0,-0.04199999999999998,-0.02699999999999997
23,529,1,0.211,24,47,4,24.0,7,1.0,28,0.302,0.305,257.0,77,47.0,0.211,24.0,47.0,4.0,24.0,7.0,1.0,28.0,0.302,0.305,0.211,24.0,47.0,4.0,24.0,7.0,1.0,28.0,0.302,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,729,2,0.231,34,75,2,31.0,10,15.0,27,0.296,0.287,364.0,120,65.0,0.241,50.4,93.0,2.4000000000000004,33.0,15.600000000000001,22.200000000000003,28.2,0.304,0.3046,0.2435,54.5,97.5,2.5,33.5,17.0,24.0,28.5,0.306,0.309,-0.024999999999999994,-41.0,-45.0,-1.0,-5.0,-14.0,-18.0,-3.0,-0.020000000000000018,-0.04400000000000004
