age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG,target_AVG
31,961,3,0.244,77,139,19,71.0,23,5.0,71,0.333,0.392,654.0,155,134.0,0.255,81.83333333333333,150.0,19.833333333333332,74.33333333333333,27.0,3.833333333333333,65.33333333333333,0.3338333333333333,0.41233333333333333,0.257,82.0,153.66666666666666,21.0,76.33333333333333,27.0,3.6666666666666665,61.0,0.3296666666666666,0.41733333333333333,-0.027000000000000024,-14.0,-22.0,1.0,-4.0,-12.0,3.0,4.0,-0.014999999999999958,-0.045999999999999985,0.208
32,1024,4,0.208,71,102,19,57.0,18,6.0,53,0.283,0.369,551.0,137,133.0,0.23049999999999998,76.33333333333333,124.16666666666666,18.833333333333332,64.66666666666666,22.5,5.0,61.33333333333333,0.3105,0.38816666666666666,0.24475,79.25,140.75,20.5,71.5,24.75,4.25,59.0,0.31799999999999995,0.40525,-0.036000000000000004,-6.0,-37.0,0.0,-14.0,-5.0,1.0,-18.0,-0.050000000000000044,-0.02300000000000002,0.232
33,1089,5,0.232,92,128,33,74.0,29,4.0,70,0.325,0.467,631.0,152,162.0,0.22599999999999998,82.5,121.16666666666666,26.0,67.83333333333333,24.333333333333332,4.833333333333333,64.5,0.31233333333333335,0.42183333333333334,0.24220000000000003,81.8,138.2,23.0,72.0,25.6,4.2,61.2,0.31939999999999996,0.4176,0.02400000000000002,21.0,26.0,14.0,17.0,11.0,-2.0,17.0,0.04200000000000004,0.09800000000000003,0.226
35,1225,6,0.226,35,43,16,40.0,9,1.0,28,0.338,0.526,228.0,54,50.0,0.225,60.0,81.16666666666666,22.166666666666664,54.166666666666664,17.166666666666664,2.833333333333333,46.166666666666664,0.3245,0.4801666666666667,0.23950000000000002,74.0,122.33333333333333,21.833333333333332,66.66666666666667,22.833333333333332,3.6666666666666665,55.666666666666664,0.32249999999999995,0.43566666666666665,-0.006000000000000005,-57.0,-85.0,-17.0,-34.0,-20.0,-3.0,-42.0,0.013000000000000012,0.059,0.196
27,729,1,0.269,51,83,21,48.0,14,0.0,23,0.323,0.524,337.0,83,53.0,0.269,51.0,83.0,21.0,48.0,14.0,0.0,23.0,0.323,0.524,0.269,51.0,83.0,21.0,48.0,14.0,0.0,23.0,0.323,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
30,900,2,0.25,26,65,6,25.0,10,0.0,21,0.31,0.381,284.0,75,34.0,0.2576,36.0,72.2,12.0,34.2,11.600000000000001,0.0,21.8,0.31520000000000004,0.43820000000000003,0.2595,38.5,74.0,13.5,36.5,12.0,0.0,22.0,0.3165,0.4525,-0.019000000000000017,-25.0,-18.0,-15.0,-23.0,-4.0,0.0,-2.0,-0.013000000000000012,-0.14300000000000002,0.245
31,961,1,0.2,43,75,8,38.0,14,9.0,53,0.307,0.307,439.0,128,78.0,0.2,43.0,75.0,8.0,38.0,14.0,9.0,53.0,0.307,0.307,0.2,43.0,75.0,8.0,38.0,14.0,9.0,53.0,0.307,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267
25,625,1,0.299,30,72,4,27.0,21,0.0,12,0.331,0.452,256.0,82,51.0,0.299,30.0,72.0,4.0,27.0,21.0,0.0,12.0,0.331,0.452,0.299,30.0,72.0,4.0,27.0,21.0,0.0,12.0,0.331,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272
26,676,2,0.272,63,126,19,76.0,27,1.0,51,0.349,0.457,524.0,134,108.0,0.2828,49.8,104.39999999999999,13.0,56.400000000000006,24.6,0.6,35.4,0.3418,0.455,0.2855,46.5,99.0,11.5,51.5,24.0,0.5,31.5,0.33999999999999997,0.4545,-0.02699999999999997,33.0,54.0,15.0,49.0,6.0,1.0,39.0,0.01799999999999996,0.0050000000000000044,0.233
26,676,1,0.224,78,121,19,54.0,28,3.0,66,0.317,0.393,619.0,144,160.0,0.224,78.0,121.0,19.0,54.0,28.0,3.0,66.0,0.317,0.393,0.224,78.0,121.0,19.0,54.0,28.0,3.0,66.0,0.317,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203
27,729,2,0.203,33,68,8,32.0,17,3.0,43,0.306,0.337,386.0,94,99.0,0.21140000000000003,51.0,89.2,12.4,40.8,21.4,3.0,52.2,0.3104,0.35940000000000005,0.21350000000000002,55.5,94.5,13.5,43.0,22.5,3.0,54.5,0.3115,0.365,-0.02099999999999999,-45.0,-53.0,-11.0,-22.0,-11.0,0.0,-23.0,-0.01100000000000001,-0.055999999999999994,0.297
28,784,3,0.297,30,55,7,29.0,11,1.0,20,0.369,0.503,206.0,52,49.0,0.2535,39.0,70.33333333333333,9.333333333333332,34.166666666666664,15.833333333333332,2.0,35.33333333333333,0.3393333333333333,0.42933333333333334,0.24133333333333332,47.0,81.33333333333333,11.333333333333334,38.333333333333336,18.666666666666668,2.3333333333333335,43.0,0.33066666666666666,0.41100000000000003,0.09399999999999997,-3.0,-13.0,-1.0,-3.0,-6.0,-2.0,-23.0,0.063,0.16599999999999998,0.271
29,841,4,0.271,75,151,16,67.0,42,0.0,65,0.351,0.443,626.0,149,135.0,0.2683333333333333,53.0,105.16666666666666,11.666666666666666,48.5,27.5,0.8333333333333333,46.33333333333333,0.3495,0.44533333333333336,0.24875,54.0,98.75,12.5,45.5,24.5,1.75,48.5,0.33575,0.41900000000000004,-0.025999999999999968,45.0,96.0,9.0,38.0,31.0,-1.0,45.0,-0.018000000000000016,-0.06,0.217
30,900,5,0.217,49,93,13,50.0,19,0.0,28,0.272,0.361,467.0,124,109.0,0.24833333333333335,54.5,106.0,13.0,52.166666666666664,25.333333333333336,0.16666666666666666,39.0,0.3145,0.412,0.2424,53.0,97.6,12.6,46.4,23.4,1.4,44.4,0.323,0.4074,-0.05400000000000002,-26.0,-58.0,-3.0,-17.0,-23.0,0.0,-37.0,-0.07899999999999996,-0.08200000000000002,0.251
31,961,6,0.251,77,127,22,70.0,39,8.0,53,0.336,0.471,575.0,139,127.0,0.243,67.33333333333333,119.66666666666666,18.0,62.83333333333333,32.83333333333333,4.0,46.666666666666664,0.3171666666666667,0.42966666666666664,0.24383333333333335,57.0,102.5,14.166666666666666,50.333333333333336,26.0,2.5,45.833333333333336,0.32516666666666666,0.418,0.034,28.0,34.0,9.0,20.0,20.0,8.0,25.0,0.064,0.10999999999999999,0.225
29,841,1,0.254,61,112,16,70.0,22,7.0,33,0.315,0.426,485.0,124,96.0,0.254,61.0,112.0,16.0,70.0,22.0,7.0,33.0,0.315,0.426,0.254,61.0,112.0,16.0,70.0,22.0,7.0,33.0,0.315,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249
30,900,2,0.249,60,91,17,52.0,22,1.0,34,0.328,0.449,411.0,122,88.0,0.251,60.400000000000006,99.4,16.6,59.2,22.0,3.4000000000000004,33.6,0.3228,0.43979999999999997,0.2515,60.5,101.5,16.5,61.0,22.0,4.0,33.5,0.3215,0.4375,-0.0050000000000000044,-1.0,-21.0,1.0,-18.0,0.0,-6.0,1.0,0.013000000000000012,0.02300000000000002,0.273
31,961,3,0.273,80,112,26,58.0,16,3.0,67,0.396,0.517,497.0,126,107.0,0.26183333333333336,70.16666666666666,105.0,21.333333333333332,58.0,19.0,3.0,50.33333333333333,0.35983333333333334,0.4791666666666667,0.25866666666666666,67.0,105.0,19.666666666666668,60.0,20.0,3.6666666666666665,44.666666666666664,0.3463333333333334,0.46399999999999997,0.02400000000000002,20.0,21.0,9.0,6.0,-6.0,2.0,33.0,0.068,0.068,0.246
32,1024,4,0.246,32,47,5,33.0,12,4.0,37,0.387,0.408,243.0,59,54.0,0.2555,52.666666666666664,76.0,14.0,44.5,15.0,3.166666666666667,46.5,0.38016666666666665,0.45116666666666666,0.2555,58.25,90.5,16.0,53.25,18.0,3.75,42.75,0.35650000000000004,0.44999999999999996,-0.027000000000000024,-48.0,-65.0,-21.0,-25.0,-4.0,1.0,-30.0,-0.009000000000000008,-0.10900000000000004,0.231
33,1089,5,0.231,93,120,17,61.0,22,12.0,77,0.358,0.387,625.0,141,128.0,0.243,70.5,94.33333333333333,14.5,51.166666666666664,17.666666666666664,7.833333333333333,62.0,0.374,0.41566666666666663,0.25060000000000004,65.2,96.4,16.2,54.8,18.8,5.4,49.6,0.35680000000000006,0.43739999999999996,-0.014999999999999986,61.0,73.0,12.0,28.0,10.0,8.0,40.0,-0.029000000000000026,-0.020999999999999963,0.266
34,1156,6,0.266,71,123,13,61.0,24,3.0,48,0.367,0.403,542.0,140,97.0,0.251,71.83333333333334,109.33333333333334,13.0,56.33333333333333,21.333333333333332,6.166666666666667,55.83333333333333,0.3673333333333333,0.3985,0.2531666666666667,66.16666666666667,100.83333333333333,15.666666666666666,55.833333333333336,19.666666666666668,5.0,49.333333333333336,0.35850000000000004,0.43166666666666664,0.035,-22.0,3.0,-4.0,0.0,2.0,-9.0,-29.0,0.009000000000000008,0.016000000000000014,0.262
35,1225,7,0.262,51,114,11,62.0,25,11.0,49,0.355,0.4,507.0,139,79.0,0.25816666666666666,64.66666666666666,118.0,12.666666666666666,61.5,24.166666666666664,8.5,53.33333333333333,0.3595,0.3988333333333334,0.25442857142857145,64.0,102.71428571428571,15.0,56.714285714285715,20.428571428571427,5.857142857142857,49.285714285714285,0.35800000000000004,0.4271428571428571,-0.0040000000000000036,-20.0,-9.0,-2.0,1.0,1.0,8.0,1.0,-0.01200000000000001,-0.0030000000000000027,0.242
34,1156,1,0.287,82,179,21,79.0,34,2.0,43,0.334,0.446,674.0,156,107.0,0.287,82.0,179.0,21.0,79.0,34.0,2.0,43.0,0.334,0.446,0.287,82.0,179.0,21.0,79.0,34.0,2.0,43.0,0.334,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298
35,1225,2,0.298,107,195,39,103.0,33,0.0,47,0.35,0.533,715.0,161,100.0,0.29359999999999997,97.0,188.60000000000002,31.799999999999997,93.4,33.400000000000006,0.8,45.4,0.3436,0.49820000000000003,0.2925,94.5,187.0,30.0,91.0,33.5,1.0,45.0,0.34199999999999997,0.48950000000000005,0.01100000000000001,25.0,16.0,18.0,24.0,-1.0,-2.0,4.0,0.01599999999999996,0.08700000000000002,0.28
36,1296,3,0.28,79,166,23,97.0,33,1.0,49,0.338,0.453,648.0,150,85.0,0.2871666666666667,88.83333333333333,177.83333333333331,28.0,96.0,33.166666666666664,0.8333333333333333,47.33333333333333,0.3413333333333334,0.47850000000000004,0.28833333333333333,89.33333333333333,180.0,27.666666666666668,93.0,33.333333333333336,1.0,46.333333333333336,0.3406666666666667,0.4773333333333334,-0.01799999999999996,-28.0,-29.0,-16.0,-6.0,0.0,1.0,2.0,-0.011999999999999955,-0.08000000000000002,0.303
37,1369,4,0.303,44,94,10,50.0,22,0.0,32,0.374,0.471,348.0,80,47.0,0.2945,66.16666666666666,134.83333333333331,19.166666666666664,74.5,27.5,0.3333333333333333,40.166666666666664,0.358,0.47533333333333333,0.292,78.0,158.5,23.25,82.25,30.5,0.75,42.75,0.349,0.47575,0.022999999999999965,-35.0,-72.0,-13.0,-47.0,-11.0,-1.0,-17.0,0.035999999999999976,0.01799999999999996,0.256
26,676,1,0.232,21,42,2,21.0,7,0.0,12,0.293,0.304,200.0,76,42.0,0.232,21.0,42.0,2.0,21.0,7.0,0.0,12.0,0.293,0.304,0.232,21.0,42.0,2.0,21.0,7.0,0.0,12.0,0.293,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266
28,784,2,0.266,31,65,11,34.0,11,1.0,29,0.348,0.447,279.0,95,59.0,0.2524,27.0,55.8,7.3999999999999995,28.799999999999997,9.4,0.6,22.2,0.32599999999999996,0.3898,0.249,26.0,53.5,6.5,27.5,9.0,0.5,20.5,0.3205,0.3755,0.034,10.0,23.0,9.0,13.0,4.0,1.0,17.0,0.05499999999999999,0.14300000000000002,0.227
29,841,3,0.227,33,71,7,39.0,9,2.0,35,0.309,0.323,356.0,116,82.0,0.24083333333333334,30.333333333333332,64.16666666666666,7.5,34.33333333333333,9.333333333333332,1.3333333333333333,29.166666666666664,0.31933333333333336,0.36116666666666664,0.24166666666666667,28.333333333333332,59.333333333333336,6.666666666666667,31.333333333333332,9.0,1.0,25.333333333333332,0.31666666666666665,0.35800000000000004,-0.03900000000000001,2.0,6.0,-4.0,5.0,-2.0,1.0,6.0,-0.03899999999999998,-0.124,0.199
30,900,4,0.199,26,54,9,34.0,12,0.0,31,0.3,0.342,314.0,96,67.0,0.2195,29.166666666666664,61.5,8.666666666666666,35.666666666666664,10.833333333333332,0.8333333333333333,32.0,0.31099999999999994,0.35316666666666663,0.23099999999999998,27.75,58.0,7.25,32.0,9.75,0.75,26.75,0.3125,0.35400000000000004,-0.027999999999999997,-7.0,-17.0,2.0,-5.0,3.0,-2.0,-4.0,-0.009000000000000008,0.019000000000000017,0.259
31,961,5,0.259,23,52,7,25.0,4,1.0,19,0.327,0.383,226.0,62,45.0,0.23366666666666666,25.666666666666664,55.83333333333333,7.666666666666666,30.333333333333332,7.5,0.8333333333333333,25.666666666666664,0.315,0.35933333333333334,0.23659999999999998,26.8,56.8,7.2,30.6,8.6,0.8,25.2,0.3154,0.3598,0.06,-3.0,-2.0,-2.0,-9.0,-8.0,1.0,-12.0,0.027000000000000024,0.04099999999999998,0.269
32,1024,6,0.269,30,66,8,30.0,8,0.0,23,0.336,0.408,274.0,87,53.0,0.254,27.0,59.33333333333333,7.833333333333333,29.0,7.333333333333333,0.3333333333333333,23.0,0.327,0.3886666666666666,0.242,27.333333333333332,58.333333333333336,7.333333333333333,30.5,8.5,0.6666666666666666,24.833333333333332,0.31883333333333336,0.3678333333333334,0.010000000000000009,7.0,14.0,1.0,5.0,4.0,-1.0,4.0,0.009000000000000008,0.024999999999999967,0.259
24,576,1,0.266,79,144,18,65.0,31,2.0,57,0.343,0.437,619.0,149,152.0,0.266,79.0,144.0,18.0,65.0,31.0,2.0,57.0,0.343,0.437,0.266,79.0,144.0,18.0,65.0,31.0,2.0,57.0,0.343,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236
25,625,2,0.236,56,102,8,42.0,30,5.0,45,0.316,0.38,488.0,128,94.0,0.248,65.2,118.8,12.0,51.2,30.4,3.8,49.8,0.3268,0.4028,0.251,67.5,123.0,13.0,53.5,30.5,3.5,51.0,0.3295,0.4085,-0.030000000000000027,-23.0,-42.0,-10.0,-23.0,-1.0,3.0,-12.0,-0.027000000000000024,-0.056999999999999995,0.219
26,676,3,0.219,27,48,5,27.0,8,3.0,26,0.318,0.333,255.0,76,49.0,0.23249999999999998,45.33333333333333,82.0,8.166666666666666,38.33333333333333,19.166666666666664,3.5,37.5,0.3215,0.366,0.24033333333333332,54.0,98.0,10.333333333333334,44.666666666666664,23.0,3.3333333333333335,42.666666666666664,0.3256666666666667,0.3833333333333333,-0.016999999999999987,-29.0,-54.0,-3.0,-15.0,-22.0,-2.0,-19.0,0.0020000000000000018,-0.046999999999999986,0.209
27,729,4,0.209,19,49,3,25.0,7,2.0,22,0.287,0.277,265.0,96,75.0,0.21683333333333332,27.833333333333332,57.5,4.5,28.5,11.166666666666666,2.833333333333333,27.166666666666664,0.3021666666666667,0.31283333333333335,0.23249999999999998,45.25,85.75,8.5,39.75,19.0,3.0,37.5,0.316,0.35675,-0.010000000000000009,-8.0,1.0,-2.0,-2.0,-1.0,-1.0,-4.0,-0.031000000000000028,-0.055999999999999994,0.203
27,729,1,0.278,57,116,20,64.0,17,6.0,32,0.34,0.471,459.0,118,115.0,0.278,57.0,116.0,20.0,64.0,17.0,6.0,32.0,0.34,0.471,0.278,57.0,116.0,20.0,64.0,17.0,6.0,32.0,0.34,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284
28,784,2,0.284,37,75,18,57.0,16,0.0,22,0.345,0.587,293.0,87,75.0,0.28159999999999996,45.0,91.4,18.799999999999997,59.8,16.4,2.4000000000000004,26.0,0.34299999999999997,0.5406,0.281,47.0,95.5,19.0,60.5,16.5,3.0,27.0,0.3425,0.5289999999999999,0.00599999999999995,-20.0,-41.0,-2.0,-7.0,-1.0,-6.0,-10.0,0.004999999999999949,0.11599999999999999,0.252
31,961,1,0.272,101,156,28,84.0,44,4.0,81,0.365,0.505,665.0,154,151.0,0.272,101.0,156.0,28.0,84.0,44.0,4.0,81.0,0.365,0.505,0.272,101.0,156.0,28.0,84.0,44.0,4.0,81.0,0.365,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271
32,1024,2,0.271,81,128,21,68.0,36,0.0,81,0.38,0.505,566.0,129,108.0,0.2714,89.0,139.2,23.8,74.4,39.2,1.6,81.0,0.374,0.505,0.2715,91.0,142.0,24.5,76.0,40.0,2.0,81.0,0.3725,0.505,-0.0010000000000000009,-20.0,-28.0,-7.0,-16.0,-8.0,-4.0,0.0,0.015000000000000013,0.0,0.241
33,1089,3,0.241,91,120,23,69.0,31,2.0,109,0.384,0.451,622.0,145,125.0,0.25616666666666665,89.33333333333333,128.66666666666666,23.166666666666664,71.16666666666666,34.83333333333333,1.6666666666666665,95.0,0.37949999999999995,0.478,0.26133333333333336,91.0,134.66666666666666,24.0,73.66666666666667,37.0,2.0,90.33333333333333,0.37633333333333335,0.48700000000000004,-0.030000000000000027,10.0,-8.0,2.0,1.0,-5.0,2.0,28.0,0.0040000000000000036,-0.05399999999999999,0.257
34,1156,4,0.257,111,145,36,81.0,42,4.0,102,0.374,0.523,676.0,156,158.0,0.254,99.33333333333333,133.83333333333331,29.166666666666664,74.83333333333333,37.33333333333333,2.6666666666666665,100.83333333333333,0.3783333333333333,0.496,0.26025,96.0,137.25,27.0,75.5,38.25,2.5,93.25,0.37575000000000003,0.496,0.016000000000000014,20.0,25.0,13.0,12.0,11.0,2.0,-7.0,-0.010000000000000009,0.07200000000000001,0.226
36,1296,5,0.226,59,94,15,46.0,20,6.0,63,0.334,0.392,492.0,129,129.0,0.23883333333333334,81.66666666666666,115.33333333333333,23.333333333333332,61.5,29.166666666666664,4.666666666666666,83.66666666666666,0.3556666666666667,0.4455,0.25339999999999996,88.6,128.6,24.6,69.6,34.6,3.2,87.2,0.36740000000000006,0.47519999999999996,-0.031,-52.0,-51.0,-21.0,-35.0,-22.0,2.0,-39.0,-0.03999999999999998,-0.131,0.169
38,1444,6,0.169,18,35,3,21.0,11,2.0,35,0.305,0.275,249.0,130,77.0,0.20266666666666666,47.166666666666664,73.0,12.5,39.33333333333333,19.166666666666664,3.6666666666666665,55.5,0.32616666666666666,0.35533333333333333,0.23933333333333331,76.83333333333333,113.0,21.0,61.5,30.666666666666668,3.0,78.5,0.35700000000000004,0.4418333333333333,-0.056999999999999995,-41.0,-59.0,-12.0,-25.0,-9.0,-4.0,-28.0,-0.029000000000000026,-0.11699999999999999,0.176
30,900,1,0.248,47,67,6,23.0,9,7.0,27,0.323,0.356,310.0,110,70.0,0.248,47.0,67.0,6.0,23.0,9.0,7.0,27.0,0.323,0.356,0.248,47.0,67.0,6.0,23.0,9.0,7.0,27.0,0.323,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282
24,576,1,0.285,116,161,25,76.0,30,54.0,57,0.362,0.506,645.0,155,125.0,0.285,116.0,161.0,25.0,76.0,30.0,54.0,57.0,0.362,0.506,0.285,116.0,161.0,25.0,76.0,30.0,54.0,57.0,0.362,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231
25,625,2,0.231,121,136,22,74.0,22,35.0,73,0.322,0.428,684.0,158,130.0,0.2526,119.0,146.0,23.2,74.8,25.2,42.6,66.6,0.338,0.4592,0.258,118.5,148.5,23.5,75.0,26.0,44.5,65.0,0.34199999999999997,0.46699999999999997,-0.053999999999999965,5.0,-25.0,-3.0,-2.0,-8.0,-19.0,16.0,-0.03999999999999998,-0.07800000000000001,0.259
30,900,1,0.199,50,78,24,64.0,17,1.0,57,0.307,0.427,459.0,129,151.0,0.199,50.0,78.0,24.0,64.0,17.0,1.0,57.0,0.307,0.427,0.199,50.0,78.0,24.0,64.0,17.0,1.0,57.0,0.307,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222
31,961,2,0.222,84,122,41,94.0,27,3.0,76,0.321,0.499,644.0,160,206.0,0.2128,70.4,104.4,34.2,82.0,23.0,2.1999999999999997,68.4,0.3154,0.4702,0.21050000000000002,67.0,100.0,32.5,79.0,22.0,2.0,66.5,0.314,0.46299999999999997,0.022999999999999993,34.0,44.0,17.0,30.0,10.0,2.0,19.0,0.014000000000000012,0.07200000000000001,0.201
31,961,1,0.186,23,42,8,25.0,10,0.0,25,0.273,0.336,256.0,84,82.0,0.186,23.0,42.0,8.0,25.0,10.0,0.0,25.0,0.273,0.336,0.186,23.0,42.0,8.0,25.0,10.0,0.0,25.0,0.273,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251
33,1089,2,0.251,24,52,8,32.0,9,0.0,25,0.331,0.411,236.0,84,59.0,0.22499999999999998,23.6,48.0,8.0,29.2,9.399999999999999,0.0,25.0,0.3078,0.381,0.2185,23.5,47.0,8.0,28.5,9.5,0.0,25.0,0.30200000000000005,0.3735,0.065,1.0,10.0,0.0,7.0,-1.0,0.0,0.0,0.057999999999999996,0.07499999999999996,0.21
24,576,1,0.263,66,113,24,65.0,21,0.0,70,0.367,0.49,502.0,132,126.0,0.263,66.0,113.0,24.0,65.0,21.0,0.0,70.0,0.367,0.49,0.263,66.0,113.0,24.0,65.0,21.0,0.0,70.0,0.367,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241
24,576,1,0.255,42,140,15,73.0,33,0.0,39,0.303,0.419,595.0,154,152.0,0.255,42.0,140.0,15.0,73.0,33.0,0.0,39.0,0.303,0.419,0.255,42.0,140.0,15.0,73.0,33.0,0.0,39.0,0.303,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285
25,625,2,0.285,54,117,18,58.0,25,1.0,28,0.331,0.496,447.0,110,111.0,0.273,49.2,126.2,16.799999999999997,64.0,28.200000000000003,0.6,32.400000000000006,0.3198,0.46519999999999995,0.27,48.0,128.5,16.5,65.5,29.0,0.5,33.5,0.317,0.4575,0.02999999999999997,12.0,-23.0,3.0,-15.0,-8.0,1.0,-11.0,0.028000000000000025,0.07700000000000001,0.272
26,676,3,0.272,73,167,26,101.0,36,4.0,41,0.32,0.49,665.0,157,142.0,0.27349999999999997,61.5,145.83333333333331,21.5,82.0,31.833333333333332,2.3333333333333335,36.33333333333333,0.3208333333333333,0.48016666666666663,0.27066666666666667,56.333333333333336,141.33333333333334,19.666666666666668,77.33333333333333,31.333333333333332,1.6666666666666667,36.0,0.318,0.4683333333333333,-0.012999999999999956,19.0,50.0,8.0,43.0,11.0,3.0,13.0,-0.01100000000000001,-0.006000000000000005,0.298
27,729,4,0.298,88,185,23,89.0,46,2.0,49,0.354,0.5,678.0,157,151.0,0.2871666666666667,77.33333333333333,167.66666666666666,23.166666666666664,87.83333333333333,39.166666666666664,2.5,42.83333333333333,0.3388333333333333,0.496,0.2775,64.25,152.25,20.5,80.25,35.0,1.75,39.25,0.32699999999999996,0.47625,0.025999999999999968,15.0,18.0,-3.0,-12.0,10.0,-2.0,8.0,0.033999999999999975,0.010000000000000009,0.289
28,784,5,0.289,100,178,27,73.0,58,2.0,41,0.337,0.525,664.0,151,143.0,0.2891666666666667,91.5,178.5,25.5,83.0,50.33333333333333,2.333333333333333,43.666666666666664,0.3398333333333333,0.5108333333333334,0.2798,71.4,157.4,21.8,78.8,39.6,1.8,39.6,0.32899999999999996,0.48600000000000004,-0.009000000000000008,12.0,-7.0,4.0,-16.0,12.0,0.0,-8.0,-0.01699999999999996,0.025000000000000022,0.225
29,841,6,0.225,37,49,14,34.0,11,0.0,19,0.298,0.486,242.0,60,69.0,0.2585,66.5,114.66666666666666,19.833333333333332,56.166666666666664,32.5,1.0,31.333333333333332,0.32033333333333336,0.5013333333333333,0.27066666666666667,65.66666666666667,139.33333333333334,20.5,71.33333333333333,34.833333333333336,1.5,36.166666666666664,0.3238333333333333,0.48600000000000004,-0.06399999999999997,-63.0,-129.0,-13.0,-39.0,-47.0,-2.0,-22.0,-0.039000000000000035,-0.039000000000000035,0.309
30,900,7,0.309,95,164,34,100.0,38,3.0,41,0.362,0.576,585.0,138,121.0,0.2776666666666667,76.5,128.0,26.166666666666664,73.5,32.33333333333333,1.8333333333333333,33.666666666666664,0.3365,0.5375,0.27614285714285713,69.85714285714286,142.85714285714286,22.428571428571427,75.42857142857143,35.285714285714285,1.7142857142857142,36.857142857142854,0.32928571428571424,0.49885714285714294,0.08399999999999999,58.0,115.0,20.0,66.0,27.0,3.0,22.0,0.064,0.08999999999999997,0.263
31,961,8,0.263,56,138,13,62.0,27,7.0,29,0.305,0.389,558.0,136,130.0,0.272,65.83333333333333,131.83333333333331,20.166666666666664,70.0,28.0,4.5,31.333333333333332,0.3228333333333333,0.46749999999999997,0.2745,68.125,142.25,21.25,73.75,34.25,2.375,35.875,0.32625,0.48512500000000003,-0.045999999999999985,-39.0,-26.0,-21.0,-38.0,-11.0,4.0,-12.0,-0.056999999999999995,-0.18699999999999994,0.272
32,1024,9,0.272,79,170,29,106.0,37,11.0,36,0.311,0.476,671.0,157,185.0,0.27516666666666667,74.0,158.33333333333331,24.5,90.33333333333333,33.83333333333333,8.333333333333332,34.5,0.3175,0.4636666666666666,0.2742222222222222,69.33333333333333,145.33333333333334,22.11111111111111,77.33333333333333,34.55555555555556,3.3333333333333335,35.888888888888886,0.32455555555555554,0.48411111111111116,0.009000000000000008,23.0,32.0,16.0,44.0,10.0,4.0,7.0,0.006000000000000005,0.08699999999999997,0.254
33,1089,10,0.254,80,154,23,86.0,30,6.0,41,0.311,0.431,659.0,162,139.0,0.2615,75.66666666666666,156.66666666666666,23.333333333333332,88.66666666666666,31.833333333333332,7.833333333333333,37.33333333333333,0.30999999999999994,0.43899999999999995,0.2722,70.4,146.2,22.2,78.2,34.1,3.6,36.4,0.3232,0.4788,-0.018000000000000016,1.0,-16.0,-6.0,-20.0,-7.0,-5.0,5.0,0.0,-0.044999999999999984,0.25
29,841,1,0.237,42,81,19,57.0,15,0.0,25,0.296,0.453,378.0,110,92.0,0.237,42.0,81.0,19.0,57.0,15.0,0.0,25.0,0.296,0.453,0.237,42.0,81.0,19.0,57.0,15.0,0.0,25.0,0.296,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264
30,900,2,0.264,41,110,14,68.0,24,2.0,33,0.322,0.423,457.0,113,121.0,0.2532,41.4,98.4,16.0,63.599999999999994,20.4,1.2,29.8,0.3116,0.435,0.2505,41.5,95.5,16.5,62.5,19.5,1.0,29.0,0.309,0.438,0.027000000000000024,-1.0,29.0,-5.0,11.0,9.0,2.0,8.0,0.026000000000000023,-0.030000000000000027,0.282
